customer_id,first_name,last_name,gender,age,DOB,address,postcode,country,state,job_title,job_industry_category,past_3_years_bike_related_purchases,property_valuation,wealth_segment,tenure,deceased_indicator,owns_car,frequency,monetary,recency,% approved,clusters
843,Salomone,Sleford,0,28,1989-09-05,71801 Grover Point,2166,Australia,NSW,Developer II,Manufacturing,80,10,Affluent Customer,9,0,1,6,2372.09,3.0,100.0,3
844,Tome,Tyt,0,39,1978-01-13,69 Hovde Plaza,2680,Australia,NSW,Nurse Practicioner,Financial Services,13,5,High Net Worth,9,0,0,9,4730.32,32.0,100.0,3
845,Koressa,Maris,1,44,1973-12-24,3387 Warrior Court,2527,Australia,NSW,Associate Professor,Manufacturing,51,7,Mass Customer,3,0,0,4,672.3900000000001,98.0,75.0,1
846,Alvan,Rebichon,0,63,1954-03-25,7837 Derek Street,2147,Australia,NSW,Geologist I,Manufacturing,60,9,Affluent Customer,17,0,0,3,2129.34,83.0,100.0,1
847,Kelci,Morrison,1,26,1991-05-26,00 Algoma Crossing,2141,Australia,NSW,Chief Design Engineer,Retail,66,7,High Net Worth,9,0,0,4,2521.58,115.0,100.0,1
848,Lannie,Chat,0,38,1979-06-25,341 Londonderry Point,4215,Australia,QLD,VP Product Management,Manufacturing,79,7,Mass Customer,13,0,0,4,1964.52,141.0,100.0,1
849,Sylvan,Capper,0,48,1969-09-15,2661 Di Loreto Point,4701,Australia,QLD,Librarian,Entertainment,72,7,Mass Customer,10,0,0,6,4284.21,28.0,100.0,3
850,Nevin,Hanfrey,0,17,2000-09-24,036 Kedzie Terrace,2163,Australia,NSW,Clinical Specialist,Health,79,9,Mass Customer,1,0,0,8,2838.7200000000003,35.0,100.0,3
851,Cammi,Tesmond,1,30,1987-12-30,615 Spenser Drive,4220,Australia,QLD,Project Manager,,19,10,Affluent Customer,2,0,1,4,3245.12,10.0,100.0,3
852,Andie,Bonney,1,17,2000-11-04,641 Waywood Lane,2336,Australia,NSW,Compensation Analyst,Financial Services,37,7,Affluent Customer,2,0,1,0,0.0,63.48924577000287,99.18512206747502,2
853,Nolana,Rotter,1,36,1981-10-04,49 Buhler Plaza,2650,Australia,NSW,Media Manager I,Retail,26,2,Mass Customer,16,0,1,9,7263.659999999999,65.0,100.0,3
854,Charisse,Thoresby,1,17,2000-10-24,56 Graceland Alley,3031,Australia,VIC,Marketing Manager,,35,7,Affluent Customer,2,0,0,4,2074.13,9.0,100.0,3
855,Bennie,Llywarch,1,43,1974-10-26,3 Magdeline Way,4415,Australia,QLD,General Manager,Retail,74,2,High Net Worth,16,0,1,4,3050.76,105.0,100.0,1
856,Peyton,Monkeman,0,29,1988-10-01,94 Anhalt Way,3139,Australia,VIC,Quality Engineer,Financial Services,63,7,Mass Customer,9,0,1,7,2912.65,2.0,100.0,3
857,Theo,,1,53,1964-08-14,18 Parkside Plaza,4122,Australia,QLD,General Manager,,15,4,High Net Worth,4,0,0,5,3721.92,25.0,100.0,3
858,Barby,Charlwood,1,37,1980-06-02,681 Transport Pass,4055,Australia,QLD,Internal Auditor,Financial Services,79,7,High Net Worth,9,0,1,6,2708.6,12.0,100.0,3
859,Devinne,Tommeo,1,39,1978-08-02,6 Harper Lane,2150,Australia,NSW,Geologist I,Financial Services,53,10,Affluent Customer,7,0,1,6,2289.0600000000004,19.0,100.0,3
860,Ida,,1,37,1980-08-12,59041 Independence Point,4020,Australia,QLD,,,80,9,High Net Worth,7,0,1,4,3530.12,92.0,100.0,1
861,Rebekah,Dmych,1,40,1977-05-24,55 Hovde Parkway,3975,Australia,VIC,Senior Financial Analyst,Financial Services,73,8,High Net Worth,17,0,0,5,1009.34,55.0,100.0,3
862,Worden,Fossitt,0,40,1977-12-27,36903 Reinke Trail,3147,Australia,VIC,Information Systems Manager,Argiculture,83,10,High Net Worth,16,0,1,1,309.80999999999995,55.0,100.0,2
863,Kessiah,Logg,1,56,1961-09-10,938 Nova Junction,3623,Australia,VIC,Senior Financial Analyst,Financial Services,19,1,Affluent Customer,5,0,0,4,703.6199999999999,70.0,100.0,1
864,Regen,Nares,0,47,1970-03-06,48 Bobwhite Crossing,4122,Australia,QLD,,Retail,6,8,High Net Worth,4,0,1,6,4499.379999999999,47.0,100.0,3
865,Germain,De la Harpe,1,52,1965-04-12,7391 Ruskin Parkway,4356,Australia,QLD,Desktop Support Technician,Telecommunications,73,5,Mass Customer,19,0,0,7,4261.0,122.0,100.0,3
866,Stanislaus,Gottelier,0,44,1973-01-05,677 Butternut Crossing,2216,Australia,NSW,Associate Professor,,28,7,Affluent Customer,14,0,1,5,4753.84,99.0,100.0,3
867,Lura,MacKim,1,44,1973-05-10,8360 Washington Avenue,3124,Australia,VIC,VP Marketing,,12,12,Mass Customer,17,0,0,5,4295.02,294.0,100.0,1
868,Effie,Duddy,1,38,1979-07-18,519 Maywood Pass,2768,Australia,NSW,VP Accounting,Financial Services,84,10,Mass Customer,11,0,1,6,5534.83,84.0,100.0,3
869,Addia,Abels,1,33,1984-03-11,6712 Nova Crossing,2065,Australia,NSW,Account Representative I,Financial Services,7,10,High Net Worth,10,0,1,0,0.0,63.48924577000287,99.18512206747502,2
870,Hugh,Wilce,0,53,1964-01-29,383 Rockefeller Junction,2753,Australia,NSW,Pharmacist,Health,63,9,Mass Customer,6,0,0,7,3818.97,101.0,100.0,3
871,Janka,Yesinin,1,25,1992-01-20,71039 Packers Street,2034,Australia,NSW,,,40,10,Mass Customer,5,0,1,8,3502.860000000001,55.0,100.0,3
872,Suki,Ivachyov,1,46,1971-04-28,5 Hauk Lane,2650,Australia,NSW,Structural Engineer,IT,47,3,Mass Customer,13,0,0,1,75.48000000000002,172.0,100.0,1
873,Worthington,Penwarden,0,58,1959-12-23,02377 Maywood Trail,2287,Australia,NSW,Occupational Therapist,Health,37,7,Affluent Customer,20,0,1,5,3226.46,32.0,100.0,3
874,Howard,Oseland,0,16,2001-05-05,2 School Street,2010,Australia,NSW,,Health,78,10,Mass Customer,1,0,1,8,2786.5599999999995,47.0,100.0,3
875,Caryl,Linnett,0,18,1999-02-23,9254 Straubel Street,3034,Australia,VIC,Recruiting Manager,Financial Services,34,9,Mass Customer,2,0,1,6,4796.959999999999,64.0,100.0,3
876,Neil,Jencey,0,49,1968-10-06,3 Glacier Hill Parkway,2196,Australia,NSW,Physical Therapy Assistant,IT,44,10,High Net Worth,19,0,0,3,1171.0200000000002,17.0,100.0,3
877,Didi,Milne,1,29,1988-05-13,029 Springview Place,2177,Australia,NSW,Accounting Assistant III,Financial Services,92,8,Mass Customer,3,0,1,9,4918.869999999999,18.0,100.0,3
878,Clarence,Silby,0,35,1982-11-01,1 Springview Place,4800,Australia,QLD,Environmental Specialist,Manufacturing,31,5,Mass Customer,9,0,1,3,2809.75,80.0,100.0,1
879,Hestia,Smetoun,1,39,1978-08-02,60 Meadow Valley Avenue,2219,Australia,NSW,,,58,10,Mass Customer,12,0,0,4,852.5,77.0,100.0,1
880,Neely,Lundon,1,54,1963-12-31,42 Thompson Hill,2234,Australia,NSW,Internal Auditor,,11,10,High Net Worth,10,0,1,3,1751.7200000000005,63.0,100.0,1
881,Carmella,O' Lone,1,37,1980-05-07,2 Pankratz Street,4812,Australia,QLD,Information Systems Manager,,82,5,High Net Worth,15,0,0,3,2481.4299999999994,148.0,100.0,1
882,Esmaria,Lythgoe,1,52,1965-09-29,65345 Marcy Crossing,2065,Australia,NSW,,Property,59,12,Mass Customer,11,0,1,5,4571.93,113.0,100.0,1
883,Lolita,Bennie,2,40,,77 Pawling Pass,2537,Australia,NSW,Recruiter,IT,73,3,Mass Customer,10,0,1,4,705.3499999999999,48.0,100.0,1
884,Pepito,Lamming,0,39,1978-01-30,06419 Dayton Junction,3191,Australia,VIC,Web Designer IV,Property,11,10,Mass Customer,17,0,0,5,2770.8500000000004,2.0,100.0,3
885,Yancey,Wivell,0,51,1966-11-11,5 Hauk Way,4870,Australia,QLD,Statistician IV,Financial Services,20,8,Mass Customer,18,0,0,3,863.6799999999994,8.0,100.0,3
886,Dawna,McCullen,1,43,1974-11-15,923 Westerfield Junction,2065,Australia,NSW,Accounting Assistant III,Health,53,10,Mass Customer,11,0,0,7,4067.650000000001,2.0,100.0,3
887,Patrizius,Hardinge,0,20,1997-11-17,707 Spaight Place,2830,Australia,NSW,,Manufacturing,55,4,High Net Worth,1,0,0,8,5247.4400000000005,40.0,100.0,3
888,Chickie,Gulleford,1,54,1963-11-10,89 Monument Place,4720,Australia,QLD,Accountant IV,Manufacturing,62,1,Mass Customer,10,0,0,5,2278.7,69.0,100.0,3
889,Ezequiel,Coggeshall,0,50,1967-02-19,583 Coleman Parkway,4213,Australia,QLD,Sales Representative,Retail,46,9,Affluent Customer,10,0,1,5,2357.6900000000005,37.0,100.0,3
890,Tony,Cordsen,1,43,1974-02-01,376 Buena Vista Street,2026,Australia,NSW,Dental Hygienist,Health,55,11,Mass Customer,15,0,1,4,1561.0600000000004,166.0,100.0,1
891,Talbot,Andrioni,0,36,1981-08-06,91457 Anderson Avenue,3124,Australia,VIC,Occupational Therapist,Health,21,12,High Net Worth,9,0,1,5,1998.5800000000004,13.0,80.0,3
892,Conroy,Healy,2,40,,39 Ronald Regan Alley,3765,Australia,VIC,Office Assistant II,IT,22,8,Mass Customer,10,0,1,10,3941.699999999999,91.0,100.0,3
893,Gibby,Fearnley,0,34,1983-09-11,1 5th Parkway,2148,Australia,NSW,Geologist I,IT,97,8,Mass Customer,16,0,0,7,4868.870000000001,76.0,100.0,3
894,Catie,Kibbey,1,47,1970-12-18,7 Meadow Ridge Center,2165,Australia,NSW,Desktop Support Technician,Financial Services,13,9,High Net Worth,9,0,1,8,3564.2699999999995,49.0,100.0,3
895,Juli,Curness,1,51,1966-09-03,41821 Sheridan Center,2756,Australia,NSW,,,58,9,Mass Customer,12,0,1,3,1867.17,62.0,100.0,1
896,Idell,Belderson,1,39,1978-06-10,7 Reindahl Center,2767,Australia,NSW,VP Sales,,25,8,Mass Customer,15,0,0,4,1669.8899999999994,39.0,100.0,3
897,Pris,Fance,1,48,1969-01-11,6382 Bayside Street,2153,Australia,NSW,Account Executive,Manufacturing,25,10,Mass Customer,11,0,0,6,4080.8399999999992,130.0,100.0,1
898,Reyna,Braizier,1,40,1977-08-28,850 Manitowish Avenue,2148,Australia,NSW,General Manager,Financial Services,53,8,Affluent Customer,16,0,0,1,179.44,206.0,100.0,1
899,Teodora,Lawling,1,54,1963-08-05,88 Comanche Point,2486,Australia,NSW,Business Systems Development Analyst,Health,42,7,Affluent Customer,12,0,1,6,1274.4799999999996,50.0,100.0,3
900,Clevey,Ivamy,0,27,1990-08-07,13845 Hayes Center,3228,Australia,VIC,Associate Professor,Manufacturing,48,8,Mass Customer,5,0,1,4,780.7,13.0,100.0,3
901,Letta,McCarter,1,42,1975-04-27,88022 South Road,4511,Australia,QLD,,Retail,13,5,Mass Customer,16,0,1,4,3812.88,83.0,100.0,3
902,Selene,Vasiltsov,1,28,1989-07-26,9 Northridge Lane,2340,Australia,NSW,Staff Scientist,Retail,37,3,Mass Customer,18,0,0,9,6003.050000000001,15.0,100.0,3
903,Hewe,Lidgley,0,56,1961-07-03,95530 Hallows Circle,4110,Australia,QLD,,Financial Services,46,5,Mass Customer,14,0,0,9,3401.8499999999995,17.0,100.0,3
904,Kariotta,Ludman,1,43,1974-05-06,97 Karstens Place,4226,Australia,QLD,Database Administrator II,,51,7,High Net Worth,11,0,1,4,1496.7899999999995,38.0,100.0,3
905,Dorian,Drinkel,1,39,1978-02-11,237 Summit Pass,4506,Australia,QLD,Safety Technician II,Manufacturing,41,3,Affluent Customer,12,0,0,8,3553.28,106.0,100.0,3
906,Cammy,Marcroft,0,19,1998-12-30,1 Cottonwood Street,3150,Australia,VIC,Financial Analyst,Financial Services,73,9,High Net Worth,3,0,1,9,4473.869999999999,17.0,100.0,3
907,Eamon,McWhin,0,39,1978-12-25,8642 Forest Run Avenue,2026,Australia,NSW,Sales Associate,Property,51,9,High Net Worth,17,0,1,7,1370.37,27.0,100.0,3
908,Carry,Tomlett,1,37,1980-08-28,352 Bonner Crossing,3084,Australia,VIC,,Financial Services,86,8,Affluent Customer,17,0,1,7,2880.0999999999995,5.0,100.0,3
909,Suzette,Surgison,1,57,1960-01-04,52726 High Crossing Junction,3802,Australia,VIC,Operator,,77,7,High Net Worth,8,0,1,5,5289.22,190.0,100.0,1
910,Lewes,Foulcher,0,31,1986-04-26,60086 Summit Lane,2116,Australia,NSW,Biostatistician I,Financial Services,50,10,Mass Customer,14,0,0,2,1346.38,273.0,100.0,1
911,Marcellus,Shawcroft,0,43,1974-10-13,5 Farmco Way,2747,Australia,NSW,Structural Analysis Engineer,Property,62,8,Affluent Customer,3,0,0,5,633.3499999999999,57.0,100.0,1
912,Vince,Dalmon,0,49,1968-07-19,33 Kropf Hill,2211,Australia,NSW,Sales Representative,Retail,37,10,Mass Customer,19,0,1,7,4164.210000000001,41.0,100.0,3
913,Dayle,Spearman,1,17,2000-10-28,2 Derek Pass,2222,Australia,NSW,,Financial Services,67,7,Mass Customer,1,0,0,3,2426.34,114.0,100.0,1
914,Marc,Egleton,0,18,1999-06-16,87140 Mandrake Lane,3124,Australia,VIC,Chemical Engineer,Manufacturing,73,8,Affluent Customer,2,0,1,5,2530.93,107.0,100.0,1
915,Austina,Orrice,1,33,1984-09-07,69278 High Crossing Place,2795,Australia,NSW,Budget/Accounting Analyst IV,Entertainment,17,5,Mass Customer,7,0,0,5,425.1899999999996,29.0,80.0,3
916,Joycelin,,1,26,1991-06-18,42 Cordelia Park,2567,Australia,NSW,Recruiter,,18,8,Affluent Customer,8,0,0,4,3465.07,37.0,100.0,3
917,Odo,MacKaig,0,53,1964-05-06,50 2nd Center,3188,Australia,VIC,VP Product Management,Financial Services,63,9,Mass Customer,19,0,0,8,5392.89,36.0,100.0,3
918,Mahmud,Chiles,0,42,1975-02-26,8 Colorado Circle,3730,Australia,VIC,Internal Auditor,Health,73,4,High Net Worth,13,0,0,5,4066.24,17.0,100.0,3
919,Grove,Peltzer,0,30,1987-07-17,55 Daystar Court,2234,Australia,NSW,Registered Nurse,Health,48,10,Mass Customer,13,0,1,9,4458.89,81.0,100.0,3
920,Stefano,Thornborrow,0,41,1976-01-19,21 Dwight Crossing,2062,Australia,NSW,Software Test Engineer IV,Health,89,10,Mass Customer,19,0,1,6,4144.1900000000005,91.0,100.0,3
921,Gretchen,Seneschal,1,38,1979-12-19,3828 Norway Maple Avenue,2027,Australia,NSW,Help Desk Technician,Manufacturing,77,11,Mass Customer,7,0,0,7,6285.75,45.0,100.0,3
922,Bekki,Ralston,1,45,1972-10-10,3044 Summer Ridge Center,3060,Australia,VIC,Operator,Financial Services,52,8,Mass Customer,19,0,0,1,41.13,189.0,100.0,1
923,Garrek,Grimwade,0,40,1977-06-26,43455 Carey Center,4131,Australia,QLD,Senior Financial Analyst,Financial Services,44,4,High Net Worth,19,0,0,7,3337.1600000000003,33.0,100.0,3
924,Clementius,Hambric,0,41,1976-11-08,57953 Drewry Street,2518,Australia,NSW,Computer Systems Analyst II,,33,10,Affluent Customer,13,0,0,8,3479.51,110.0,100.0,3
925,Nicko,Pembridge,0,39,1978-08-07,3 Luster Junction,2323,Australia,NSW,Accountant IV,Manufacturing,42,4,Affluent Customer,16,0,0,9,4371.16,13.0,100.0,3
926,Terrel,Matthisson,0,52,1965-10-14,9987 Stuart Alley,2766,Australia,NSW,Professor,Telecommunications,18,8,Affluent Customer,10,0,0,6,1258.52,13.0,83.33333333333333,3
927,Jarret,,0,51,1966-02-19,2309 Gulseth Way,3199,Australia,VIC,Cost Accountant,Financial Services,25,8,Mass Customer,18,0,1,3,1982.12,296.0,100.0,1
928,Porty,Clemmitt,0,44,1973-05-14,730 Dixon Place,3158,Australia,VIC,Associate Professor,,61,8,High Net Worth,18,0,1,8,2798.72,12.0,100.0,3
929,Kippy,Conerding,0,52,1965-09-04,10421 Cordelia Parkway,3188,Australia,VIC,Database Administrator III,Financial Services,0,12,Mass Customer,13,0,1,5,2540.35,57.0,100.0,3
930,Evelina,Dinan,1,46,1971-11-10,35454 Welch Hill,2477,Australia,NSW,Executive Secretary,Retail,86,6,Mass Customer,8,0,1,2,150.8900000000001,148.0,100.0,1
931,Katrina,Sappson,1,18,1999-08-07,3403 Spenser Terrace,3143,Australia,VIC,Design Engineer,Manufacturing,59,8,Affluent Customer,1,0,1,5,2890.0600000000004,71.0,100.0,3
932,Yoko,Dowrey,1,28,1989-07-20,06 Oneill Parkway,2770,Australia,NSW,Graphic Designer,,30,7,Mass Customer,18,0,0,6,2121.73,4.0,100.0,3
933,Melany,L'oiseau,1,21,1996-05-19,243 Ridge Oak Center,2195,Australia,NSW,Help Desk Operator,Retail,75,9,Mass Customer,5,0,1,5,2817.629999999999,1.0,100.0,3
934,Marcellus,Louisot,0,21,1996-01-22,4 Eastlawn Crossing,2036,Australia,NSW,Human Resources Manager,Manufacturing,76,12,Mass Customer,6,0,0,7,4689.76,1.0,100.0,3
935,Aldin,Cracker,0,23,1994-09-12,33 Farwell Crossing,2575,Australia,NSW,Marketing Manager,,76,10,Mass Customer,3,0,1,7,5502.11,54.0,100.0,3
936,Raffaello,Godleman,0,29,1988-05-16,5 Reindahl Point,3400,Australia,VIC,Speech Pathologist,Health,64,2,High Net Worth,3,0,0,11,8661.63,33.0,100.0,3
937,Nikolos,McKyrrelly,0,32,1985-11-15,8882 Valley Edge Junction,2145,Australia,NSW,Human Resources Assistant IV,Manufacturing,65,8,Affluent Customer,15,0,0,5,2680.15,16.0,100.0,3
938,Corabelle,,1,21,1996-04-06,633 Cordelia Alley,3037,Australia,VIC,Technical Writer,Retail,18,7,Mass Customer,7,0,0,9,4803.95,62.0,88.88888888888889,3
939,Cristian,Theodoris,0,56,1961-01-10,32 Dennis Hill,2233,Australia,NSW,Product Engineer,Manufacturing,53,9,Mass Customer,6,0,0,4,1818.2700000000004,32.0,100.0,3
940,Marnia,Claesens,1,30,1987-06-16,54905 Anniversary Pass,4570,Australia,QLD,Administrative Officer,Manufacturing,3,2,Mass Customer,9,0,0,5,3256.14,53.0,100.0,3
941,Tye,Doohan,0,22,1995-02-02,5 Gale Street,4507,Australia,QLD,Recruiting Manager,Financial Services,13,8,Affluent Customer,1,0,1,10,11668.95,34.0,100.0,3
942,Shirley,Brook,1,43,1974-02-07,5413 Burning Wood Plaza,4220,Australia,QLD,Director of Sales,Financial Services,31,8,Mass Customer,14,0,1,2,1859.17,214.0,100.0,1
943,Holly,Gamett,0,38,1979-09-17,6183 Morrow Court,2113,Australia,NSW,Legal Assistant,Property,94,11,Affluent Customer,15,0,1,6,5300.950000000001,113.0,100.0,3
944,Anderea,Dallewater,1,41,1976-01-12,9 Colorado Trail,3799,Australia,VIC,,Manufacturing,53,3,Mass Customer,15,0,0,7,1934.04,134.0,100.0,1
945,Hebert,Bernocchi,0,19,1998-08-26,627 Ronald Regan Alley,4505,Australia,QLD,Human Resources Manager,,59,6,High Net Worth,1,0,1,7,3812.27,15.0,100.0,3
946,Bettina,Farrer,1,56,1961-07-17,93446 Eagle Crest Plaza,2229,Australia,NSW,Research Associate,Manufacturing,16,10,High Net Worth,12,0,0,8,6305.6,3.0,100.0,3
947,Hyacinth,Naldrett,1,31,1986-03-10,9 Clyde Gallagher Plaza,3021,Australia,VIC,Pharmacist,Health,43,7,Mass Customer,10,0,0,5,2981.5200000000004,81.0,100.0,3
948,Yardley,Argo,0,48,1969-08-09,56709 Petterle Street,2443,Australia,NSW,Recruiting Manager,,19,6,Affluent Customer,10,0,0,3,1422.85,101.0,100.0,1
949,Jarid,Grebner,0,42,1975-09-07,221 Coolidge Parkway,2010,Australia,NSW,Executive Secretary,Health,18,9,Mass Customer,3,0,1,6,3644.4899999999993,89.0,100.0,3
950,Bret,Ivakhnov,2,40,,33564 Jana Court,4218,Australia,QLD,Recruiter,IT,24,5,High Net Worth,10,0,1,7,3609.090000000001,33.0,100.0,3
951,Meryl,Dumbar,0,18,1999-09-29,7 Starling Crossing,2570,Australia,NSW,Assistant Media Planner,Entertainment,44,9,Mass Customer,1,0,0,6,1740.6099999999997,7.0,100.0,3
952,Marina,Andresen,1,46,1971-06-13,283 Ryan Street,3752,Australia,VIC,VP Sales,Financial Services,34,7,Affluent Customer,6,0,1,5,3569.98,47.0,100.0,3
953,Jasmin,Brodeur,1,38,1979-05-23,97 Aberg Pass,4720,Australia,QLD,,,16,1,Mass Customer,7,0,0,9,5191.52,12.0,100.0,3
954,Alain,Immins,0,22,1995-02-28,0 Menomonie Avenue,3177,Australia,VIC,VP Quality Control,Manufacturing,76,6,Mass Customer,7,0,1,4,3624.0,114.0,100.0,1
955,Teresina,Gibbie,1,28,1989-10-01,20 Carpenter Parkway,2192,Australia,NSW,Research Nurse,Health,78,9,Mass Customer,9,0,1,7,1429.36,14.0,100.0,3
956,Ezechiel,Pettecrew,0,57,1960-09-26,14796 Ramsey Street,2069,Australia,NSW,Nuclear Power Engineer,Manufacturing,19,12,Mass Customer,9,0,1,3,936.98,174.0,100.0,1
957,Jamima,Gannan,1,23,1994-08-20,1346 Forest Dale Point,3111,Australia,VIC,Automation Specialist I,Manufacturing,80,10,Affluent Customer,7,0,1,5,2632.09,39.0,100.0,3
958,Kristofor,Saulter,0,53,1964-01-14,217 Meadow Vale Point,2023,Australia,NSW,Biostatistician IV,Health,15,12,High Net Worth,18,0,0,6,2183.709999999999,35.0,100.0,3
959,Katharina,Jennins,1,31,1986-10-26,341 Saint Paul Lane,2033,Australia,NSW,Staff Scientist,,3,9,Affluent Customer,21,0,1,6,2178.4400000000005,77.0,100.0,3
960,Lannie,Crumley,0,49,1968-10-10,7823 Village Green Park,3030,Australia,VIC,GIS Technical Architect,Health,1,8,Mass Customer,12,0,1,4,3516.3700000000003,79.0,100.0,3
961,Rosamund,Shelton,1,31,1986-08-10,382 Dayton Lane,2148,Australia,NSW,Assistant Manager,Financial Services,73,8,Mass Customer,6,0,0,3,1035.31,65.0,100.0,1
962,Granger,Tuftin,0,40,1977-09-07,4 Kennedy Trail,3147,Australia,VIC,VP Product Management,,49,8,High Net Worth,17,0,1,7,2343.9999999999995,3.0,100.0,3
963,Valery,Haresign,1,49,1968-07-28,4364 Gale Park,2196,Australia,NSW,Budget/Accounting Analyst I,,56,10,High Net Worth,16,0,1,12,4779.130000000001,61.0,100.0,3
964,Rhetta,Grellier,1,23,1994-01-24,2379 Dorton Pass,2089,Australia,NSW,Assistant Professor,Financial Services,35,12,High Net Worth,6,0,0,5,2018.6,2.0,100.0,3
965,Meggie,Whitchurch,1,20,1997-06-18,5 Hintze Hill,2641,Australia,NSW,Structural Engineer,Retail,86,1,High Net Worth,5,0,1,4,3867.74,61.0,100.0,3
966,Krystyna,Linning,1,39,1978-11-05,58 High Crossing Place,4212,Australia,QLD,Speech Pathologist,Retail,70,10,High Net Worth,5,0,1,4,527.74,14.0,100.0,3
967,April,Causon,1,18,1999-10-04,1 Ridgeway Court,3241,Australia,VIC,Sales Associate,Manufacturing,44,5,Affluent Customer,1,0,1,4,3798.35,67.0,100.0,3
968,Wayne,Woodfin,0,62,1955-06-16,00 Park Meadow Terrace,2450,Australia,NSW,Accountant IV,IT,96,6,High Net Worth,16,0,1,6,4223.16,36.0,100.0,3
969,Jo,Mallinar,1,39,1978-09-19,29419 Harper Circle,4209,Australia,QLD,Health Coach IV,Health,20,5,High Net Worth,18,0,1,5,2793.05,18.0,100.0,3
970,Kellyann,Hawton,1,37,1980-06-26,1601 Judy Drive,2026,Australia,NSW,VP Accounting,Financial Services,2,10,High Net Worth,14,0,1,5,2840.81,34.0,100.0,3
971,Sarge,Lerohan,0,29,1988-10-25,7628 Larry Trail,3428,Australia,VIC,Geologist I,Manufacturing,11,7,High Net Worth,22,0,0,5,4015.78,49.0,100.0,3
972,Dena,Crewdson,1,36,1981-07-23,004 Lawn Trail,4227,Australia,QLD,Project Manager,Retail,81,5,Mass Customer,10,0,1,2,2158.9999999999995,176.0,100.0,1
973,Annabella,Hebron,1,38,1979-08-02,42 Dahle Parkway,3806,Australia,VIC,Data Coordiator,Health,46,7,High Net Worth,15,0,0,8,6639.85,9.0,100.0,3
974,Mellicent,Dollin,1,26,1991-06-07,1472 Meadow Vale Lane,4034,Australia,QLD,Administrative Assistant IV,,92,7,Mass Customer,4,0,1,6,3250.13,7.0,100.0,3
975,Goldarina,Rzehorz,2,40,,95 Old Gate Junction,2760,Australia,NSW,Automation Specialist IV,IT,26,8,Mass Customer,10,0,0,8,3962.879999999999,11.0,100.0,3
976,Andonis,Slimmon,0,46,1971-10-21,55 Fairfield Court,3175,Australia,VIC,Graphic Designer,Financial Services,10,8,Affluent Customer,10,0,0,6,3830.68,171.0,100.0,1
977,Olga,Dyke,1,58,1959-11-30,92 Bunker Hill Trail,2558,Australia,NSW,Staff Accountant III,,65,7,High Net Worth,13,0,1,5,2449.15,42.0,100.0,3
978,Erena,Escalero,1,35,1982-01-31,1 Boyd Junction,2460,Australia,NSW,Nurse Practicioner,,40,1,High Net Worth,15,0,0,5,2890.84,193.0,100.0,1
979,Kayla,Falkingham,1,58,1959-12-25,938 Monica Park,3173,Australia,VIC,Budget/Accounting Analyst I,Manufacturing,42,9,High Net Worth,12,0,0,5,3756.91,6.0,100.0,3
980,Max,Gronaver,1,39,1978-01-23,26204 Monument Alley,2289,Australia,NSW,Registered Nurse,Health,19,8,Mass Customer,8,0,0,4,2640.55,178.0,100.0,1
981,Bud,Smittoune,0,44,1973-02-19,36 Grayhawk Plaza,2031,Australia,NSW,,Retail,0,9,Mass Customer,11,0,0,7,2866.999999999999,26.0,100.0,3
982,Tibold,Bonwell,0,57,1960-02-12,8276 Hudson Trail,2250,Australia,NSW,Geologist III,Health,14,6,High Net Worth,6,0,1,6,943.9300000000004,56.0,100.0,3
983,Shaylyn,Riggs,2,40,,3638 Starling Alley,2027,Australia,NSW,,IT,49,11,Affluent Customer,10,0,0,8,6710.06,2.0,100.0,3
984,Luciano,Weddup,0,63,1954-03-25,7380 Canary Pass,3111,Australia,VIC,Programmer I,Manufacturing,89,7,Affluent Customer,16,0,0,8,2294.4299999999994,57.0,100.0,3
